CO,Colorado,1970,2207259,7874,137,795,2849,4093
CO,Colorado,1971,2283000,8530,149,877,3080,4424
CO,Colorado,1972,2357000,9555,196,905,3332,5122
CO,Colorado,1973,2437000,10088,193,944,3970,4981
CO,Colorado,1974,2496000,10728,151,910,4137,5530
CO,Colorado,1975,2534000,11735,188,1051,4412,6084
CO,Colorado,1976,2583000,10770,176,873,3608,6113
CO,Colorado,1977,2619000,13407,166,1100,4471,7670
CO,Colorado,1978,2670000,13296,196,1323,4251,7526
CO,Colorado,1979,2772000,14472,161,1472,4353,8486
CO,Colorado,1980,2878407,15215,198,1510,4608,8899
CO,Colorado,1981,2963000,15755,239,1352,4726,9438
CO,Colorado,1982,3045000,15354,182,1356,4587,9229
CO,Colorado,1983,3139000,14955,202,1316,3968,9469
CO,Colorado,1984,3178000,14548,184,1238,3623,9503
CO,Colorado,1985,3231000,15219,189,1321,4012,9697
CO,Colorado,1986,3267000,17105,230,1382,4731,10762
CO,Colorado,1987,3296000,15409,191,1344,3916,9958
CO,Colorado,1988,3290000,15548,187,1269,3250,10842
CO,Colorado,1989,3317000,15636,146,1202,2984,11304
CO,Colorado,1990,3294394,17328,138,1521,2985,12684
CO,Colorado,1991,3377000,18887,199,1588,3628,13472
CO,Colorado,1992,3470000,20086,216,1641,4180,14049
CO,Colorado,1993,3566000,20229,206,1633,4160,14230
CO,Colorado,1994,3656000,18632,199,1579,3910,12944
CO,Colorado,1995,3747000,16494,216,1480,3604,11194
CO,Colorado,1996,3823000,15463,180,1765,3755,9763
CO,Colorado,1997,3893000,14139,157,1677,3242,9063
CO,Colorado,1998,3971000,15008,183,1883,3238,9704
CO,Colorado,1999,4056133,13811,185,1679,3056,8891
CO,Colorado,2000,4301261,14367,134,1774,3034,9425
CO,Colorado,2001,4430989,15492,158,1930,3555,9849
CO,Colorado,2002,4501051,15882,179,2066,3579,10058
CO,Colorado,2003,4547633,15757,185,1913,3738,9921
CO,Colorado,2004,4601821,17121,201,1945,3739,11236
CO,Colorado,2005,4663295,18498,173,2026,3948,12351
CO,Colorado,2006,4753377,18794,171,2158,3824,12641
CO,Colorado,2007,4861515,17101,155,2075,3461,11410
CO,Colorado,2008,4939456,17480,165,2151,3404,11760
CO,Colorado,2009,5024748,17022,159,2269,3371,11223
CO,Colorado,2010,5047692,16339,129,2230,3164,10816
CO,Colorado,2011,5116302,16085,155,2285,3299,10346
CO,Colorado,2012,5187582,16023,162,2113,3395,10353
CT,Connecticut,1960,2535234,928,41,103,236,548
CT,Connecticut,1961,2614000,878,25,64,238,551
CT,Connecticut,1962,2597000,938,34,81,258,565
CT,Connecticut,1963,2666000,1192,47,88,366,691
CT,Connecticut,1964,2766000,1773,49,152,414,1158
CT,Connecticut,1965,2832000,1973,46,148,546,1233
CT,Connecticut,1966,2875000,2146,57,172,601,1316
CT,Connecticut,1967,2925000,2804,70,164,941,1629
CT,Connecticut,1968,2959000,3825,73,238,1332,2182
CT,Connecticut,1969,3000000,4415,86,260,1696,2373
CT,Connecticut,1970,3032217,5167,106,276,2136,2649
CT,Connecticut,1971,3081000,5968,96,367,2563,2942
CT,Connecticut,1972,3082000,6138,100,275,2437,3326
CT,Connecticut,1973,3076000,6421,102,342,2589,3388
CT,Connecticut,1974,3088000,7045,101,345,2850,3749
CT,Connecticut,1975,3095000,8308,120,385,4069,3734
CT,Connecticut,1976,3117000,8516,97,448,3831,4140
CT,Connecticut,1977,3108000,8774,132,521,4026,4095
CT,Connecticut,1978,3099000,9762,129,533,4798,4302
CT,Connecticut,1979,3115000,12902,131,752,6021,5998
CT,Connecticut,1980,3095224,12768,146,670,6749,5203
CT,Connecticut,1981,3132000,14033,168,687,7709,5469
CT,Connecticut,1982,3153000,12597,164,692,6574,5167
CT,Connecticut,1983,3138000,11767,129,627,6296,4715
CT,Connecticut,1984,3154000,12422,122,759,6009,5532
CT,Connecticut,1985,3174000,12758,120,763,6032,5843
CT,Connecticut,1986,3189000,13578,148,760,6129,6541
CT,Connecticut,1987,3211000,13455,156,800,5720,6779
CT,Connecticut,1988,3241000,14759,174,849,6080,7656
CT,Connecticut,1989,3239000,16576,190,892,6956,8538
CT,Connecticut,1990,3287116,18201,166,918,7717,9400
CT,Connecticut,1991,3291000,17761,187,960,7384,9230
CT,Connecticut,1992,3281000,16252,166,884,6918,8284
CT,Connecticut,1993,3277000,14949,206,800,6447,7496
CT,Connecticut,1994,3275000,14916,215,806,6150,7745
CT,Connecticut,1995,3275000,13293,150,776,5345,7022
CT,Connecticut,1996,3274000,13490,158,755,5552,7025
CT,Connecticut,1997,3270000,12781,124,740,4999,6918
CT,Connecticut,1998,3274000,11993,135,728,4379,6751
CT,Connecticut,1999,3282031,11342,107,654,4054,6527
CT,Connecticut,2000,3405565,11058,98,678,3832,6450
CT,Connecticut,2001,3434602,11492,105,639,4183,6565
CT,Connecticut,2002,3458587,10807,84,740,4069,5914
CT,Connecticut,2003,3486960,11045,112,698,4212,6023
CT,Connecticut,2004,3498966,10113,100,755,4188,5070
CT,Connecticut,2005,3500701,9542,105,712,3933,4792
CT,Connecticut,2006,3504809,10505,137,696,4460,5212
CT,Connecticut,2007,3502309,10547,113,690,4303,5441
CT,Connecticut,2008,3501252,10737,132,680,4043,5882
CT,Connecticut,2009,3518288,10588,106,657,4001,5824
CT,Connecticut,2010,3575498,10083,133,595,3553,5802
CT,Connecticut,2011,3586717,9889,129,689,3689,5382
CT,Connecticut,2012,3590347,10160,146,919,3687,5408
DE,Delaware,1960,446292,375,33,41,157,144
DE,Delaware,1961,458000,318,20,27,124,147
DE,Delaware,1962,469000,338,20,44,140,134
DE,Delaware,1963,476000,424,24,43,181,176
DE,Delaware,1964,491000,541,23,40,203,275
DE,Delaware,1965,505000,561,29,33,286,213
DE,Delaware,1966,512000,655,46,49,300,260
DE,Delaware,1967,524000,948,45,60,343,500
DE,Delaware,1968,534000,1288,45,75,561,607
